,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_calculate…(100),Exit_calculate…(100),Entry_calculate…(400),Exit_calculate…(400),Entry_calculate…(14),Exit_calculate…(14),Entry_λ,Exit_λ,Entry_calculate…(20),Exit_calculate…(20)
153,3,9551,9575,23455.65,23379.01,,,-370.4239800000092,140.50398,-0.0052641755824291096,2023-02-02 22:00:00,2023-02-03 22:00:00,1 days 00:00:00,,23386.60267988265,23416.849724207124,22383.917952737746,22506.735177986302,213.12499999999974,167.50571428571442,-53.196823432314105,-6.392384406815097,14999.216263999999,14685.874354
154,-1,9767,9784,21823.56,21923.78,,,-143.96733999999753,43.74734,-0.006596876953164312,2023-02-11 22:00:00,2023-02-12 15:00:00,0 days 17:00:00,,22166.095385671128,22072.690660508055,22531.876789459027,22475.482259811644,69.92071428571502,69.65714285714343,22.278865855977905,10.800891720493407,7172.323147500001,7784.846136499999
155,-1,9827,9832,21817.73,22247.39,,,-473.72511999999983,44.06512,-0.02171285097028886,2023-02-14 10:00:00,2023-02-14 15:00:00,0 days 05:00:00,,21871.63470459486,21878.04774939189,22331.871409948977,22322.108739433323,86.85000000000011,165.5950000000004,19.08664179608501,41.163112290275706,10545.5453005,14002.228137000002
156,3,9888,9889,23994.78,23517.72,,,-1573.717499999993,142.53750000000002,-0.021861942472487638,2023-02-16 23:00:00,2023-02-17 00:00:00,0 days 01:00:00,,23148.061391534593,23159.255621405195,22616.901430636717,22622.37010180561,327.89214285714326,355.0600000000005,-188.13536085920651,-202.82560791211387,19561.5266015,20545.061548499998
157,3,9891,9909,23849.87,24524.49,,,1878.7369200000078,145.12308000000002,0.026257821950392213,2023-02-17 02:00:00,2023-02-17 20:00:00,0 days 18:00:00,,23184.800041701037,23431.23242697172,22634.197122266374,22749.88553234574,359.88214285714304,281.1671428571431,-187.05309432766697,108.84538476477022,20819.43394,20668.795565
158,3,9956,9971,24465.4,24882.56,,,1103.4361199999996,148.04388,0.015033967971093794,2023-02-19 19:00:00,2023-02-20 10:00:00,0 days 15:00:00,,24163.945429864045,24249.55946370456,23143.66910220667,23240.719577615102,177.019285714286,217.02714285714268,-30.072146494326606,54.047051354792856,12620.3674115,17076.5536375
159,3,9994,10002,24689.66,24402.23,,,-1009.5656700000009,147.27567,-0.013630073885181084,2023-02-21 09:00:00,2023-02-21 17:00:00,0 days 08:00:00,,24477.00489521623,24494.6053369435,23417.261233711746,23463.52871132988,177.8935714285713,226.27857142857127,-17.690791829226058,-37.34687053267441,13976.940072000001,15267.020610000001
160,3,10003,10007,24656.65,24201.2,,,-1512.9235500000023,146.57355,-0.02045321850291912,2023-02-21 18:00:00,2023-02-21 22:00:00,0 days 04:00:00,,24498.376716409966,24491.67168446094,23469.621136709782,23488.29896287021,233.0899999999999,238.5164285714283,-25.00198754528855,-41.19417787590913,15977.796938,16715.797029
161,-1,10104,10124,23117.99,23487.3,,,-415.9152899999977,46.605290000000004,-0.01799097975213239,2023-02-25 23:00:00,2023-02-26 19:00:00,0 days 20:00:00,,23618.927225149506,23490.823471314245,23549.267406908024,23518.34962899187,123.28428571428569,118.08071428571436,37.213159955590385,32.92876604264299,8230.033901499999,7689.1754115
162,-1,10168,10175,23425.19,23138.89,,,239.73591999999928,46.564080000000004,0.01023410781299959,2023-02-28 15:00:00,2023-02-28 22:00:00,0 days 07:00:00,,23454.470196871098,23437.360039485087,23502.315216344003,23496.302816356165,116.74857142857088,158.11285714285648,13.201951295883369,-28.815178358517084,9777.8334335,11754.5152015
163,-1,10222,10227,23467.64,22150.31,,,1271.712049999998,45.61795,0.05419002720341709,2023-03-02 21:00:00,2023-03-03 02:00:00,0 days 05:00:00,,23469.362387185232,23420.36937722842,23498.14880031829,23484.990026533498,120.5542857142856,237.86642857142812,12.52272399142133,-103.26406260162724,10202.7349685,13602.903529500001
164,-1,10276,10300,22360.82,22391.12,,,-75.05193999999928,44.751940000000005,-0.003356403745479829,2023-03-05 03:00:00,2023-03-06 03:00:00,1 days 00:00:00,,22749.455601224425,22622.493244278616,23237.7480198921,23144.828179424367,117.64714285714295,88.90285714285763,23.39705267452674,-6.319680139396182,6563.9174215,6299.498276
165,-1,10315,10318,22481.63,22352.17,,,84.62620000000277,44.8338,0.003764237735431184,2023-03-06 18:00:00,2023-03-06 21:00:00,0 days 03:00:00,,22573.86431754867,22562.852937998847,23093.29570384242,23082.74619694257,77.84000000000015,90.81500000000025,12.03664712109065,-5.5640925239052486,8431.307778,8609.7007655
166,-1,10325,10336,22460.99,22309.18,,,107.0398300000013,44.77017000000001,0.0047655882487815954,2023-03-07 04:00:00,2023-03-07 15:00:00,0 days 11:00:00,,22548.728851586722,22515.911540888683,23061.123902166415,23024.916261767772,88.13000000000049,104.32785714285741,3.258941064668548,-13.824632842008068,8425.9379015,10448.4397565
167,-2,10417,10419,20150.69,20586.75,,,-953.5948800000026,81.47488000000001,-0.023661593722100832,2023-03-11 00:00:00,2023-03-11 02:00:00,0 days 02:00:00,,21160.140446240373,21135.78902789941,22390.3012423356,22371.885146492063,261.4914285714286,278.3092857142856,90.11315918082516,118.28019731512694,25402.128334999998,26585.784673
168,-1,10420,10425,20491.36,19850.81,,,600.2078299999993,40.34217,0.029290775722060396,2023-03-11 03:00:00,2023-03-11 08:00:00,0 days 05:00:00,,21121.097760020213,21031.857572365556,22362.01978416542,22308.30811356719,260.5450000000001,246.4228571428578,110.15189027975555,18.299047071985335,26095.278785,25388.3309495
169,3,10528,10530,24706.61,24102.12,,,-1959.896190000005,146.42619000000002,-0.026442265045670068,2023-03-15 15:00:00,2023-03-15 17:00:00,0 days 02:00:00,,23385.965159974312,23417.656001657506,22590.524151917092,22606.474025965963,335.3099999999998,373.82071428571413,-55.61225064690801,-86.20108969835374,24712.2047875,25450.525459
170,3,10531,10548,24280.33,24930.23,,,1802.0683199999935,147.63168000000002,0.02473975600825836,2023-03-15 18:00:00,2023-03-16 11:00:00,0 days 17:00:00,,23437.29152637716,23734.345822959815,22615.465427332718,22765.45986577705,389.7178571428571,243.2421428571436,-75.36770856116048,68.56356110929629,25981.2135065,19813.506378
171,2,10602,10626,27345.82,27918.86,,,1035.5506400000017,110.52936,0.018934349747054637,2023-03-18 17:00:00,2023-03-19 17:00:00,1 days 00:00:00,,25659.07177668949,26255.6555632266,23634.53824385602,24038.87537167579,325.797857142857,257.1849999999998,-79.82483742438484,85.99115594254589,18552.133725,14256.7564625
172,2,10665,10667,27505.25,27927.06,,,732.7553800000026,110.86462,0.01332028212795743,2023-03-21 08:00:00,2023-03-21 10:00:00,0 days 02:00:00,,27116.473756613526,27148.996297281556,24715.012279681032,24747.15878556414,254.71214285714294,266.74285714285725,-42.53738657386236,-3.9287813836105467,17246.2971525,16678.154905
173,2,10700,10701,28028.0,26668.8,,,-2827.7936000000013,109.3936,-0.05044586841729705,2023-03-22 19:00:00,2023-03-22 20:00:00,0 days 01:00:00,,27620.52999559453,27614.406431325333,25260.58169774657,25270.809669328883,349.80857142857195,400.35285714285754,-107.90114413279186,-131.83860607576992,9789.542142,9706.6358705
174,2,10743,10746,27989.07,27609.99,,,-869.3581199999962,111.19812000000002,-0.015530314512057724,2023-03-24 15:00:00,2023-03-24 18:00:00,0 days 03:00:00,,27804.269800181108,27799.741218872856,25768.283202684826,25797.444135955222,177.85714285714235,208.7242857142854,-39.13746839431326,-67.20464058054466,3597.7001325000006,3520.72505
175,2,10888,10890,28300.32,27839.4,,,-1034.1194399999965,112.27944,-0.01827045489238276,2023-03-30 16:00:00,2023-03-30 18:00:00,0 days 02:00:00,,27927.12330010606,27924.95677133021,26785.490594691117,26796.297888230918,238.72428571428514,212.8521428571426,-71.37220132932745,-112.34682454221837,3971.1302725,4312.8152855
176,2,10892,10895,27986.1,27898.59,,,-286.7893799999968,111.76938000000001,-0.005123782520608422,2023-03-30 20:00:00,2023-03-30 23:00:00,0 days 03:00:00,,27930.595700010526,27934.53746623997,26808.95305081592,26826.662744191366,228.91642857142818,248.6549999999999,-90.88769543775368,-68.52716454141756,4509.874549499999,3516.6196470000004
177,2,10935,10943,28318.04,28517.95,,,286.1480199999997,113.67198,0.005052398047322455,2023-04-01 15:00:00,2023-04-01 23:00:00,0 days 08:00:00,,28162.62677815661,28200.904050992292,27098.177939039913,27149.993764467705,129.54142857142895,106.25785714285745,-26.30321583753821,1.413265114295136,1461.4978735,1132.216696
178,2,10958,10960,28279.52,28124.8,,,-422.2486400000023,112.80864,-0.007465626007796444,2023-04-02 14:00:00,2023-04-02 16:00:00,0 days 02:00:00,,28246.399614856913,28241.575624469428,27238.81839199612,27247.620009478636,93.9621428571432,116.8371428571432,-19.702164657263168,-32.783547114466316,1056.5472,1316.6758100000002
179,2,11187,11201,29916.16,29939.02,,,-73.99035999999884,119.71036000000001,-0.001236628631482032,2023-04-12 03:00:00,2023-04-12 17:00:00,0 days 14:00:00,,29064.417494475576,29291.866179974277,28115.265220845857,28242.31028973898,198.69142857142808,198.6207142857147,-79.59512378350232,-22.91162034490597,2413.567429,2794.6578975
180,2,11204,11211,29798.59,30116.51,,,516.0097999999965,119.83019999999999,0.008658292221208966,2023-04-12 20:00:00,2023-04-13 03:00:00,0 days 07:00:00,,29326.5823083185,29413.335646528856,28266.808848714485,28326.016489855498,217.08928571428598,180.88428571428605,-28.854741156766913,10.400972446384053,2857.2570825,2503.5223524999997
181,2,11250,11274,30276.62,30246.22,,,-181.84567999999564,121.04568,-0.0030030710165136667,2023-04-14 18:00:00,2023-04-15 18:00:00,1 days 00:00:00,,29984.105346740886,30134.537189808518,28701.36650016209,28891.410748962677,201.82500000000047,87.4707142857143,-80.69929153273789,-10.775199405634233,3471.921501,1124.932619
182,2,11275,11299,30300.76,30478.43,,,233.78162000000378,121.55838,0.0038576857478161883,2023-04-15 19:00:00,2023-04-16 19:00:00,1 days 00:00:00,,30138.44219595092,30200.783463169973,28898.59443600027,29057.065543772955,89.09357142857127,91.80357142857169,-7.295295404948323,13.557062446615173,1128.424355,1075.18626
183,2,11301,11305,30343.04,29842.86,,,-1120.7318000000005,120.37180000000001,-0.01846769143764107,2023-04-16 21:00:00,2023-04-17 01:00:00,0 days 04:00:00,,30207.204772329074,30199.1281944336,29070.073599008698,29090.570175861772,105.70142857142855,158.95357142857185,13.022407271921246,-39.39620560198649,1120.6554915000002,1561.9865035
184,2,11360,11361,30077.76,29168.47,,,-1937.0724599999944,118.49246,-0.03220107581149649,2023-04-19 08:00:00,2023-04-19 09:00:00,0 days 01:00:00,,30014.589862009954,29998.47065682164,29279.826540690978,29279.431246223692,216.62357142857087,227.35999999999927,-103.28634333349724,-134.06514721956944,2968.772755,3077.6126289999997
185,-1,11439,11442,27476.1,27668.62,,,-247.66472000000044,55.14472,-0.009013823650372415,2023-04-22 15:00:00,2023-04-22 18:00:00,0 days 03:00:00,,28387.39660458298,28342.642843683792,28923.53173463851,28904.107578412626,113.24500000000002,135.6200000000003,59.40755004410738,78.17387156772227,1627.0264345,1496.321649
186,-1,11443,11447,27601.3,27853.28,,,-307.4345799999995,55.45457999999999,-0.01113840942274455,2023-04-22 19:00:00,2023-04-22 23:00:00,0 days 04:00:00,,28328.384767571242,28283.54920379166,28897.716069293358,28874.868426199577,134.37500000000026,140.40071428571486,76.00658327089789,75.16212258943834,1485.369911,1530.675864
187,-1,11474,11480,27752.47,27451.98,,,245.2855500000016,55.20445,0.008838332227726092,2023-04-24 02:00:00,2023-04-24 08:00:00,0 days 06:00:00,,27996.984973644594,27946.308187448485,28713.212983422265,28678.944784841668,199.06571428571417,193.14142857142855,26.216562916595933,-36.94173886602511,1648.869443,1784.8427370000002
188,-1,11515,11517,27577.66,27975.01,,,-452.9026699999985,55.55267,-0.01642280998460339,2023-04-25 19:00:00,2023-04-25 21:00:00,0 days 02:00:00,,27676.02687466912,27693.451147792573,28474.75439448141,28471.217654839427,167.97571428571428,204.10357142857148,33.91225980886102,89.60047442140082,1802.971857,2137.55639
189,2,11582,11588,29029.49,29328.53,,,481.36395999999445,116.71604,0.008290947584680174,2023-04-28 14:00:00,2023-04-28 20:00:00,0 days 06:00:00,,28750.62653887746,28808.60683286016,28640.963182422853,28659.31605398962,199.04214285714312,212.04428571428642,-64.13363264058995,-7.245072829529073,2765.245611,2437.3770474999997
190,2,11610,11617,29155.24,29136.01,,,-155.0425000000064,116.58250000000001,-0.0026589131147609804,2023-04-29 18:00:00,2023-04-30 01:00:00,0 days 07:00:00,,28984.512958298692,29011.6214874726,28726.63324479061,28742.684462833426,95.33857142857154,100.85357142857096,-19.03027626440175,-17.027446907020803,920.2811835,790.546058
191,2,11619,11628,29176.95,29197.02,,,-76.60794000000058,116.74794,-0.0013128161099771425,2023-04-30 03:00:00,2023-04-30 12:00:00,0 days 09:00:00,,29018.142536880594,29055.21843977407,28747.01511176886,28768.86284424602,99.29499999999955,77.31285714285696,-9.968358342508935,4.880015336170176,752.8479034999999,653.6724355
192,-1,11679,11683,28374.22,28718.9,,,-401.7731200000003,57.09312,-0.014159794348531825,2023-05-02 15:00:00,2023-05-02 19:00:00,0 days 04:00:00,,28630.884556528094,28629.75917697559,28705.536599083578,28703.739436353917,201.60285714285706,225.5928571428576,83.3597681386041,102.6649711031742,2167.764644,2243.5478365000004
193,-1,11707,11710,28444.29,28923.53,,,-536.607819999998,57.36782,-0.01886522110413023,2023-05-03 19:00:00,2023-05-03 22:00:00,0 days 03:00:00,,28584.75751761334,28600.420462799422,28683.03365101264,28685.53093064024,249.36428571428536,295.89642857142826,-22.799104124047624,51.2505805095103,2513.2225245,2866.2171425
194,2,11731,11738,28799.23,29325.75,,,936.7900400000009,116.24996,0.016264150812365465,2023-05-04 19:00:00,2023-05-05 02:00:00,0 days 07:00:00,,28739.188288748835,28771.08569906082,28718.194966827145,28727.146316574657,193.28999999999957,203.271428571428,-45.51545274263266,23.25678737853535,1970.3302435,2092.154032
195,2,11769,11773,29330.12,29096.85,,,-583.3939400000008,116.85394,-0.009945304349249201,2023-05-06 09:00:00,2023-05-06 13:00:00,0 days 04:00:00,,29036.697227130975,29043.997744878456,28814.142696276453,28820.46994183189,142.87357142857113,154.6221428571428,-38.97667155255523,-63.45153938893543,2043.3792024999998,1757.6811754999999
196,-1,11845,11847,27758.35,27540.32,,,162.73132999999882,55.29867,0.0058624280621867,2023-05-09 13:00:00,2023-05-09 15:00:00,0 days 02:00:00,,28306.987426755204,28274.153899581197,28642.488930776006,28630.824189081355,142.66071428571453,151.26214285714326,42.51701479581351,17.961066963915485,1996.097108,1738.6120135
197,-1,11926,11950,26750.1,26862.55,,,-166.06265000000073,53.61265,-0.006207926325509041,2023-05-12 22:00:00,2023-05-13 22:00:00,1 days 00:00:00,,27252.040043306668,27086.476345311898,28149.758655231966,27998.88129836209,212.0414285714292,105.17500000000057,74.92062706582897,4.868949253060137,2991.873713,866.874955
198,-1,11952,11967,26775.27,26963.42,,,-241.88868999999784,53.738690000000005,-0.009034033643731641,2023-05-14 00:00:00,2023-05-14 15:00:00,0 days 15:00:00,,27073.601090128606,27019.685527615184,27986.53681034659,27905.268691823974,123.67500000000084,90.26357142857107,-9.65076285086812,18.267584384329332,923.3828625,879.6575135
199,-1,11969,11973,26958.69,26942.55,,,-37.76124000000058,53.90124,-0.0014007075269607113,2023-05-14 17:00:00,2023-05-14 21:00:00,0 days 04:00:00,,27016.938133139538,27008.890489050762,27895.760480637982,27876.28519879914,98.62714285714303,109.56428571428607,11.911800098290769,-2.145586072051181,938.5751799999998,898.4980885000001
200,-1,12089,12113,26837.73,26918.46,,,-134.48618999999957,53.756190000000004,-0.005011086630650157,2023-05-19 17:00:00,2023-05-20 17:00:00,1 days 00:00:00,,27017.176571137734,26970.290241952614,27521.68489772331,27450.29918575999,133.56500000000025,54.872857142857484,15.66821990835033,22.313230785176135,1315.74882,511.7840254999999
201,-1,12229,12236,26403.52,26468.67,,,-118.02218999999782,52.87219,-0.004469941507798892,2023-05-25 13:00:00,2023-05-25 20:00:00,0 days 07:00:00,,26706.378434914925,26661.98095497206,27162.643099362656,27135.19126357007,144.12571428571442,138.6021428571426,43.49696835185807,43.367026735003435,1621.4613525,1692.3317264999998
202,-1,12237,12248,26485.21,26501.34,,,-69.11655000000101,52.986549999999994,-0.002609628166059494,2023-05-25 21:00:00,2023-05-26 08:00:00,0 days 11:00:00,,26658.29539150727,26615.08948069753,27131.90282834029,27094.84854509852,131.97071428571402,100.61071428571397,43.088286070808635,10.150284722017558,1477.8824295,1345.0066259999999
203,2,12328,12346,27630.5,27852.34,,,332.71432000000027,110.96568,0.006020779935216431,2023-05-29 16:00:00,2023-05-30 10:00:00,0 days 18:00:00,,27212.546150661645,27375.593109402085,27129.841269460412,27182.96612384038,141.71285714285685,117.82785714285741,-74.45147513943226,7.631345921289022,2295.390915,1321.9080215
204,2,12353,12358,27713.43,27719.38,,,-98.96561999999855,110.86562,-0.001785517346643813,2023-05-30 17:00:00,2023-05-30 22:00:00,0 days 05:00:00,,27427.323887660325,27459.60586454016,27203.318146244925,27217.23805568447,151.27142857142877,162.71357142857207,-20.582973368845305,-9.178676438605644,1460.8409345,1464.0940495
205,2,12363,12365,27673.47,27257.7,,,-941.4023400000009,109.86234,-0.017009112698913465,2023-05-31 03:00:00,2023-05-31 05:00:00,0 days 02:00:00,,27482.842625969755,27470.656943155533,27229.262496797142,27228.6998193581,134.26571428571438,157.2200000000001,-12.6524079652965,-64.13204663846477,1483.3766529999998,1920.1559275
206,-1,12384,12387,27210.36,26719.26,,,437.1703800000022,53.92962,0.016066321063006917,2023-06-01 00:00:00,2023-06-01 03:00:00,0 days 03:00:00,,27348.19140213997,27319.601553123804,27215.55865766767,27210.24655040716,149.92000000000058,180.75142857142913,33.618993268045784,-4.9742633750811365,1996.0287269999997,1917.9762394999998
207,-1,12413,12424,27068.27,27095.93,,,-81.82419999999985,54.1642,-0.003022882511516268,2023-06-02 05:00:00,2023-06-02 16:00:00,0 days 11:00:00,,27154.33346702743,27136.41159536785,27173.312757941756,27167.50205061189,176.38928571428525,128.7221428571429,37.40285978928265,1.798633010087471,1615.948799,1536.8389895
208,-1,12480,12483,27115.2,26922.72,,,138.44207999999958,54.03792,0.005105700123915671,2023-06-05 00:00:00,2023-06-05 03:00:00,0 days 03:00:00,,27148.9156306512,27136.542427431625,27164.367725463795,27160.98966330331,99.15499999999987,117.18500000000002,-14.83944396909726,-38.98797564581811,931.7048615,1061.6149285
209,-1,12519,12521,26024.72,26370.0,,,-397.67471999999884,52.39472000000001,-0.015280653163607428,2023-06-06 15:00:00,2023-06-06 17:00:00,0 days 02:00:00,,26547.365715460764,26546.334645351526,26976.52598952217,26971.982962779577,162.211428571428,203.03285714285656,77.51790272915309,136.14943742078367,2031.0130514999996,2494.0100294999997
210,-1,12565,12567,26462.9,26648.54,,,-238.75143999999943,53.11144,-0.009022119268863114,2023-06-08 13:00:00,2023-06-08 15:00:00,0 days 02:00:00,,26561.820668558954,26566.66960421001,26901.451307165913,26899.2996300528,123.05428571428612,147.63285714285743,11.19539904355321,36.684669522371884,1299.841594,1477.917335
211,-1,12569,12593,26498.39,26482.83,,,-37.421220000002336,52.98122000000001,-0.0014122073076893935,2023-06-08 17:00:00,2023-06-09 17:00:00,1 days 00:00:00,,26563.72728074329,26557.680940004797,26895.243770897167,26855.841741797973,157.58285714285765,107.03928571428618,20.7679450436028,-11.605725200073667,1481.6088435000001,1229.161446
212,-1,12642,12645,25941.63,26123.69,,,-234.12531999999766,52.06532,-0.009025081307535397,2023-06-11 18:00:00,2023-06-11 21:00:00,0 days 03:00:00,,26110.81121483007,26108.26439079298,26641.40550443343,26632.853785740917,102.90714285714317,123.97571428571453,34.97056632233337,46.10048557958372,1162.7127560000001,1239.5699690000001
213,-1,12715,12717,25915.02,24934.21,,,929.9607700000013,50.849230000000006,0.035885010700358426,2023-06-14 19:00:00,2023-06-14 21:00:00,0 days 02:00:00,,25988.917627812894,25951.264361356156,26429.20330040563,26415.260705517234,103.81357142857165,195.67999999999978,-5.696560659103578,-93.95754351201916,1136.061341,1952.7958440000002
214,-1,12739,12743,25389.97,25629.29,,,-290.33925999999974,51.01926,-0.011435195079001658,2023-06-15 19:00:00,2023-06-15 23:00:00,0 days 04:00:00,,25636.93321674629,25633.515067214426,26274.538506105328,26261.027121704148,149.0807142857146,172.07000000000022,80.86050372791587,99.08841539120496,1941.295207,2220.473715
215,2,12813,12834,26473.74,26665.06,,,276.3623999999994,106.2776,0.005219557191390325,2023-06-18 21:00:00,2023-06-19 18:00:00,0 days 21:00:00,,26199.588280327698,26286.286691807032,26273.165577402113,26290.615202952802,100.07785714285716,140.95928571428522,-17.24222611288949,14.499305318868569,844.6080804999999,1480.5593155000001
216,2,12855,12856,26780.0,27071.94,,,476.17611999999735,107.70388,0.008890517550410747,2023-06-20 15:00:00,2023-06-20 16:00:00,0 days 01:00:00,,26476.873193370302,26494.76758558079,26345.334798241845,26350.4979164551,141.91500000000036,165.05642857142888,-0.40857330917319246,28.929014207199472,1569.142929,1800.4742084999998
217,2,12900,12903,29928.01,29746.75,,,-481.8695199999968,119.34952000000001,-0.008050477128282087,2023-06-22 12:00:00,2023-06-22 15:00:00,0 days 03:00:00,,28291.46960999636,28387.58694291266,26958.536652912047,27002.98190187525,217.37071428571394,259.94071428571414,-97.42624735980792,-111.9781746575577,2758.8485725,2733.4916925
218,2,12904,12927,29850.65,30282.05,,,742.5345999999956,120.2654,0.012437494660920161,2023-06-22 16:00:00,2023-06-23 15:00:00,0 days 23:00:00,,28418.9222509738,29047.35992183837,27017.780096878367,27353.96578173883,255.66499999999982,237.2478571428572,-104.05045092945551,75.4674918217005,2799.30573,2290.8024445
219,2,12953,12957,30510.01,30507.56,,,-126.93513999999418,122.03514,-0.002080221212644562,2023-06-24 17:00:00,2023-06-24 21:00:00,0 days 04:00:00,,29715.151879968565,29780.928250041434,27762.75332213107,27818.371956358304,154.41928571428616,157.89785714285713,-38.936263924013204,-28.947025511984933,1419.153096,1248.842576
220,2,12958,12965,30513.78,30890.65,,,630.9311400000053,122.80886000000001,0.01033846249137279,2023-06-24 22:00:00,2023-06-25 05:00:00,0 days 07:00:00,,29795.470858951507,29911.706363691283,27831.82311867073,27929.82279438339,154.68499999999975,145.89428571428547,-28.03480085461921,27.910687715394214,1225.261132,1383.56765
221,2,12995,12998,30268.0,30639.14,,,620.4657199999988,121.81428,0.010249532839962936,2023-06-26 11:00:00,2023-06-26 14:00:00,0 days 03:00:00,,30155.1273169037,30173.14766646285,28283.75490641051,28316.220420937385,176.28928571428565,207.40142857142877,3.1838485306665234,25.211259037895893,1492.6493235,1679.799986
222,2,13003,13019,30213.35,30656.56,,,764.6801800000055,121.73982000000001,0.012654673844509273,2023-06-26 19:00:00,2023-06-27 11:00:00,0 days 16:00:00,,30176.796549215847,30233.24426673456,28363.031770504345,28517.6965689571,230.7707142857141,138.63285714285718,-8.869366523964274,46.24400209725793,2088.3444535,1630.562057
223,2,13035,13045,30420.01,30102.0,,,-757.0640199999968,121.04401999999999,-0.012443520235529075,2023-06-28 03:00:00,2023-06-28 13:00:00,0 days 10:00:00,,30339.563951856806,30332.089111919522,28679.797786407547,28758.909488719262,203.71571428571457,156.43000000000004,-34.78546425462258,-37.42188544918831,1953.981583,1398.925691
224,2,13135,13143,30479.99,30590.22,,,98.31957999999912,122.14042,0.0016128545317765077,2023-07-02 07:00:00,2023-07-02 15:00:00,0 days 08:00:00,,30469.7975794238,30477.818439974573,29379.478936704953,29424.341195576886,59.77500000000042,96.70142857142855,-12.566513180853597,-1.0136302874667917,647.213771,727.996858
225,2,13144,13151,30498.0,30651.28,,,184.26143999999766,122.29856000000001,0.0030208774345859297,2023-07-02 16:00:00,2023-07-02 23:00:00,0 days 07:00:00,,30479.47708472755,30490.591070020964,29430.013209564033,29468.977736524175,101.29285714285705,146.85928571428562,1.328810697948453,11.305204500323036,795.1731625,1003.7504429999999
226,2,13197,13211,30797.13,30430.21,,,-856.2946800000038,122.45468,-0.013902183093035068,2023-07-04 21:00:00,2023-07-05 11:00:00,0 days 14:00:00,,30755.90844825715,30750.189239238334,29766.609195994453,29832.307718957712,131.38071428571388,101.0692857142858,-37.96891157839563,-39.51731897057829,1424.489676,1321.0877454999998
227,2,13382,13386,30666.33,30447.94,,,-559.0085400000062,122.22854000000001,-0.009114369733841712,2023-07-12 14:00:00,2023-07-12 18:00:00,0 days 04:00:00,,30466.01996326472,30468.263940146484,30149.813892707898,30156.65479947285,146.98571428571398,169.54999999999953,-0.439397643619472,-33.159278548646604,1374.068724,1609.631373
228,2,13387,13408,30521.68,30917.48,,,668.7216799999985,122.87832,0.01095486355927981,2023-07-12 19:00:00,2023-07-13 16:00:00,0 days 21:00:00,,30464.68386212378,30471.288776154906,30157.30724436326,30188.589056318822,185.7585714285711,160.21142857142826,-46.192484239940114,54.71088398457605,1744.267975,1818.369444
229,2,13430,13434,31253.44,30688.63,,,-1253.5041399999955,123.88414,-0.02005385871123297,2023-07-14 14:00:00,2023-07-14 18:00:00,0 days 04:00:00,,30766.272223675765,30768.771739358344,30304.864340780216,30314.792535008964,144.24214285714282,220.28357142857152,-38.783764005388065,-123.67926914279384,2118.958888,2399.100876
230,-1,13541,13551,30099.08,29824.0,,,215.15692000000175,59.92308,0.007148288917800906,2023-07-19 05:00:00,2023-07-19 15:00:00,0 days 10:00:00,,30168.112695072967,30131.87406257465,30246.829166615797,30233.307095480734,144.95285714285689,137.7942857142859,41.7232148858231,-5.606947446182991,1340.332972,1024.516614
231,-1,13602,13624,29922.0,29900.23,,,-38.05222999999957,59.822230000000005,-0.001271714123387409,2023-07-21 18:00:00,2023-07-22 16:00:00,0 days 22:00:00,,29988.934403317544,29957.647018592947,30163.80974921065,30136.52442450587,90.98428571428511,52.88571428571387,22.53465797095909,-2.8190999376087094,1034.6854415,608.0825115
232,-1,13638,13650,29921.99,30118.5,,,-256.5504899999984,60.040490000000005,-0.00857397820131611,2023-07-23 06:00:00,2023-07-23 18:00:00,0 days 12:00:00,,29930.66233564346,29936.909783324063,30116.836091212142,30107.48725990211,69.20714285714374,72.57428571428552,11.812056714165301,31.603069136286752,605.4296995,762.0522914999999
233,-1,13690,13694,29167.32,29277.67,,,-168.79498999999856,58.444990000000004,-0.005787127168351468,2023-07-25 10:00:00,2023-07-25 14:00:00,0 days 04:00:00,,29610.082863506992,29576.71780992367,29978.275142057948,29962.38022074364,65.07999999999993,85.23642857142866,33.84715182953728,32.49559788252297,978.7181424999999,881.9429155
234,-1,13695,13718,29177.5,29306.54,,,-187.52404000000087,58.48404000000001,-0.006427008482563553,2023-07-25 15:00:00,2023-07-26 14:00:00,0 days 23:00:00,,29568.891912697458,29442.135354934035,29958.48560617634,29878.79820361661,85.17142857142868,90.6457142857146,30.31139594083882,8.900522432408113,908.694184,853.0387989999999
235,-1,13719,13725,29267.54,29578.09,,,-369.3956299999993,58.84563,-0.012621341937176862,2023-07-26 15:00:00,2023-07-26 21:00:00,0 days 06:00:00,,29439.796040974943,29435.531883899122,29876.031130281863,29861.958676909842,90.156428571429,126.05928571428583,12.757694417943894,30.035541328452943,875.7734585000001,1494.945843
236,-1,13728,13752,29351.95,29222.78,,,70.59527000000189,58.57473,0.0024051304938854353,2023-07-27 00:00:00,2023-07-28 00:00:00,1 days 00:00:00,,29433.106775297154,29396.232254313927,29854.99891563817,29797.526111076124,144.04357142857174,85.14785714285738,9.273540457050245,-14.750290210606678,1478.426017,999.214457
